type;SzakmaKod;year;KorhazRovid;N;KorhazNev;SzakmaMegnev;MukodoAtlagAgy;TeljesitettApolasiNapSzam;ElbocsatottBetegSzam;KorhazNevEgyseges;IncPerDay;IncPerDayLCI;IncPerDayUCI;IncPerPatient;IncPerPatientLCI;IncPerPatientUCI
VAF;15;2019;0701;27;Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;Aneszt. és intenzív betegellátás;47;9261;1868;Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;291,545189504373;192,21533691894;423,901560955732;144,539614561028;95,4628588492761;209,605257008481
VAF;15;2019;0702;4;Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;Aneszt. és intenzív betegellátás;18;2803;579;Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;142,704245451302;38,89536005857;364,972913276693;69,0846286701209;18,8543740137006;175,932637950278
VAF;15;2019;0801;49;Petz Aladár Megyei Oktató Kórház, Győr;Aneszt. és intenzív betegellátás;16;3789;573;Petz Aladár Megyei Oktató Kórház, Győr;1293,21720770652;958,219139500981;1706,13528104354;855,148342059337;639,326321534527;1114,79834183238
VAF;15;2019;0802;1;Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;Aneszt. és intenzív betegellátás;8;1383;243;Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;72,3065798987708;1,83062734969083;402,201250942368;41,1522633744856;1,04183082789078;227,140504812502
VAF;15;2019;0803;7;Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;Aneszt. és intenzív betegellátás;7;1232;139;Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;568,181818181818;228,734592669879;1167,14762893502;503,597122302158;204,841614465743;1010,07005520694
VAF;15;2019;0901;32;Debreceni Egyetem Kenézy Gyula Egyetemi Kórház;Aneszt. és intenzív betegellátás;12;3659;472;Kenézy Gyula Kórház és Rendelőintézet, Debrecen;874,555889587319;598,942747474144;1232,38736696518;677,966101694915;468,316104513308;943,633658739552
VAF;15;2019;0902;3;Gróf Tisza István Kórház, Berettyóújfalu;Aneszt. és intenzív betegellátás;8;1304;200;Gróf Tisza István Kórház, Berettyóújfalu;230,061349693252;47,4693332101368;670,851535446049;150;31,0410762155351;432,082819177126
VAF;15;2019;0940;132;Debreceni Egyetem Klinikai Központ;Aneszt. és intenzív betegellátás;75;19901;4636;Debreceni Egyetem Klinikai Központ;663,283252097885;555,250823800763;786,083860063502;284,728213977567;238,762615445368;336,753174974375
VAF;15;2019;1011;8;Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;Aneszt. és intenzív betegellátás;14;2830;566;Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;282,685512367491;122,120092167464;556,239378415079;141,342756183746;61,2140397726593;276,59417190198
VAF;15;2019;1035;2;Albert Schweitzer Kórház-Rendelőintézet, Hatvan;Aneszt. és intenzív betegellátás;6;1219;252;Albert Schweitzer Kórház-Rendelőintézet, Hatvan;164,068908941756;19,8756856302683;591,404558573542;79,3650793650794;9,62597224246586;283,737292489045
VAF;15;2019;1037;5;Bugát Pál Kórház, Gyöngyös;Aneszt. és intenzív betegellátás;6;1128;185;Bugát Pál Kórház, Gyöngyös;443,262411347518;144,077992145447;1031,37199420513;270,27027027027;88,3260823258439;619,420330779562
VAF;15;2019;1057;3;Mátrai Gyógyintézet;Aneszt. és intenzív betegellátás;5;1400;165;Mátrai Gyógyintézet;214,285714285714;44,2126853947523;624,945070839523;181,818181818182;37,6533824752511;522,134094807322
VAF;15;2019;1101;7;Szent Borbála Kórház, Tatabánya;Aneszt. és intenzív betegellátás;12;1952;448;Szent Borbála Kórház, Tatabánya;358,606557377049;144,296257270427;737,462391965515;156,25;63,0454016020206;319,272946119861
VAF;15;2019;1102;0;Vaszary Kolos Kórház, Esztergom;Aneszt. és intenzív betegellátás;8;1504;334;Vaszary Kolos Kórház, Esztergom;0;0;244,970696159864;0;0;109,837821504704
VAF;15;2019;1201;11;Szent Lázár Megyei Kórház, Salgótarján;Aneszt. és intenzív betegellátás;12;2772;461;Szent Lázár Megyei Kórház, Salgótarján;396,825396825397;198,255169282859;708,91846637734;238,611713665944;119,702204470528;422,924932859706
VAF;15;2019;1304;3;Jávorszky Ödön Kórház, Vác;Aneszt. és intenzív betegellátás;8;1954;302;Jávorszky Ödön Kórház, Vác;153,53121801433;31,6730263210725;448,021648142359;99,3377483443709;20,5328696067572;287,546583653973
VAF;15;2019;1306;5;Tüdőgyógyintézet, Törökbálint;Aneszt. és intenzív betegellátás;6;937;129;Tüdőgyógyintézet, Törökbálint;533,617929562433;173,484501759047;1240,86026961543;387,596899224806;127,029917297303;881,339784167143
VAF;15;2019;1309;5;Pest Megyei Flór Ferenc Kórház, Kistarcsa;Aneszt. és intenzív betegellátás;10;1858;329;Pest Megyei Flór Ferenc Kórház, Kistarcsa;269,106566200215;87,4341134018613;626,87867123357;151,975683890578;49,5254468727003;351,078266090277
VAF;15;2019;13B2;6;Toldy Ferenc Kórház és Rendelőintézet, Cegléd;Aneszt. és intenzív betegellátás;8;1575;324;Toldy Ferenc Kórház és Rendelőintézet, Cegléd;380,952380952381;139,927190808335;827,31586403052;185,185185185185;68,2554219332379;398,692430053602
VAF;15;2019;1401;31;Somogy Megyei Kaposi Mór Oktató Kórház;Aneszt. és intenzív betegellátás;25;4553;896;Somogy Megyei Kaposi Mór Oktató Kórház;680,8697562047;463,07310274479;965,059416694081;345,982142857143;236,265161709543;487,518551419339
VAF;15;2019;1402;1;Siófoki Kórház-Rendelőintézet;Aneszt. és intenzív betegellátás;8;1609;396;Siófoki Kórház-Rendelőintézet;62,1504039776259;1,57349961441653;345,788346327479;25,2525252525253;0,63931814820607;139,888598086778
VAF;15;2019;1428;3;Nagyatádi Kórház;Aneszt. és intenzív betegellátás;5;1228;247;Nagyatádi Kórház;244,299674267101;50,4088292769876;712,27251747088;121,457489878543;25,1178350380336;350,827439331225
VAF;15;2019;1501;36;Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;Aneszt. és intenzív betegellátás;44;10962;1389;Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;328,407224958949;230,115170030799;454,366930640022;259,179265658747;182,171315123781;357,020673921094
VAF;15;2019;1503;1;Felső-Szabolcsi Kórház, Kisvárda;Aneszt. és intenzív betegellátás;7;1964;142;Felső-Szabolcsi Kórház, Kisvárda;50,9164969450102;1,28908578410425;283,35861000455;70,4225352112676;1,78278528918631;386,111046109882
VAF;15;2019;1601;3;Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;Aneszt. és intenzív betegellátás;14;2061;437;Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;145,560407569141;30,0281207060501;424,794462837904;68,649885583524;14,1796936204635;199,30404218598
VAF;15;2019;1603;3;Kátai Gábor Kórház, Karcag;Aneszt. és intenzív betegellátás;8;1706;272;Kátai Gábor Kórház, Karcag;175,849941383353;36,2791773271317;513,040138152754;110,294117647059;22,8033101312488;318,924795387063
VAF;15;2019;1608;1;Jászberényi Szent Erzsébet Kórház;Aneszt. és intenzív betegellátás;5;1063;151;Jászberényi Szent Erzsébet Kórház;94,0733772342427;2,38170333824592;523,017607230292;66,2251655629139;1,67653547118052;363,445546274559
VAF;15;2019;1701;0;Tolna Megyei Balassa János Kórház;Aneszt. és intenzív betegellátás;29;2980;780;Tolna Megyei Balassa János Kórház;0;0;123,711315526916;0;0;47,1816694891414
VAF;15;2019;1703;3;Dombóvári Szent Lukács Kórház;Aneszt. és intenzív betegellátás;5;1164;326;Dombóvári Szent Lukács Kórház;257,731958762887;53,1820956933288;751,338224192799;92,0245398773006;19,0180274566447;266,565048504458
VAF;15;2019;1801;4;Markusovszky Egyetemi Oktatókórház, Szombathely;Aneszt. és intenzív betegellátás;20;4487;841;Markusovszky Egyetemi Oktatókórház, Szombathely;89,1464229997771;24,2945718522402;228,091538643677;47,5624256837099;12,9739059743283;121,32743900912
VAF;15;2019;1901;8;Csolnoky Ferenc Kórház, Veszprém;Aneszt. és intenzív betegellátás;12;2172;824;Csolnoky Ferenc Kórház, Veszprém;368,324125230203;159,146220488997;724,448828633351;97,0873786407767;42,0059914861942;190,400510510641
VAF;15;2019;1903;2;Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;Aneszt. és intenzív betegellátás;6;1020;159;Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;196,078431372549;23,7548347891092;706,490982573571;125,786163522013;15,269754517534;446,978343480261
VAF;15;2019;1912;2;Magyar Imre Kórház, Ajka;Aneszt. és intenzív betegellátás;6;1125;223;Magyar Imre Kórház, Ajka;177,777777777778;21,5369694274783;640,704959026534;89,6860986547085;10,87991705062;320,203898504419
VAF;15;2019;2001;21;Zala Megyei Szent Rafael Kórház;Aneszt. és intenzív betegellátás;20;3640;1027;Zala Megyei Kórház;576,923076923077;357,468638367661;880,543022475022;204,479065238559;127,010489696364;310,876641721429
VAF;15;2019;2002;13;Kanizsai Dorottya Kórház, Nagykanizsa;Aneszt. és intenzív betegellátás;10;2087;354;Kanizsai Dorottya Kórház, Nagykanizsa;622,903689506469;332,074473520528;1062,82879271549;367,231638418079;196,958384288009;619,791000169093
VAF;15;2019;2003;0;Keszthelyi Kórház;Aneszt. és intenzív betegellátás;6;1267;213;Keszthelyi Kórház;0;0;290,727274089691;0;0;171,695765109405
VAF;15;2019;2237;3;Betegápoló Irgalmas Rend;Aneszt. és intenzív betegellátás;7,7;1458;164;Budai Irgalmasrendi Kórház;205,761316872428;42,4530475746699;600,133614238319;182,926829268293;37,8839533656946;525,26173438254
VAF;15;2020;0101;1;Szent Imre Egyetemi Oktatókórház;Aneszt. és intenzív betegellátás;19,1;3395;785;Szent Imre Kórház;29,4550810014728;0,745735304337448;164,002754141406;12,7388535031847;0,322514646036959;70,7700192542638
VAF;15;2020;0106;7;Észak-Közép-budai Centrum, Új Szent János Kórház és Szakrendelő;Aneszt. és intenzív betegellátás;27,9;2042;500;Szent János Kórház és Észak-budai Egyesített Kórházak;342,801175318315;137,931509915623;705,018287368065;140;56,4676107032443;286,316161833361
VAF;15;2020;0109;52;Dél-pesti Centrumkórház - Országos Hematológiai és Infektológiai Intézet;Aneszt. és intenzív betegellátás;41,2;9240;814;Egyesített Szent István és Szent László Kórház-Rendelőintézet;562,770562770563;420,581152261529;737,35163315255;638,820638820639;480,745836611411;829,321601131268
VAF;15;2020;0112;41;Bajcsy-Zsilinszky Kórház és Rendelőintézet;Aneszt. és intenzív betegellátás;19,3;3819;628;Bajcsy-Zsilinszky Kórház és Rendelőintézet;1073,57947106572;771,490076734103;1453,6401779463;652,866242038217;472,545796778972;875,292462987235
VAF;15;2020;0115;26;Jahn Ferenc Dél-pesti Kórház;Aneszt. és intenzív betegellátás;14;3554;560;Jahn Ferenc Dél-pesti Kórház;731,570061902082;478,426218577312;1070,09441594743;464,285714285714;305,495000227763;672,91029911858
VAF;15;2020;0116;45;Péterfy Kórház-Rendelőintézet és Manninger Jenő Országos Traumatológiai Intézet;Aneszt. és intenzív betegellátás;35;6842;1039;Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;657,702426191172;480,125378289107;879,078349662177;433,108758421559;317,63739240967;575,266844978393
VAF;15;2020;0118;11;Uzsoki utcai Kórház;Aneszt. és intenzív betegellátás;13;2928;471;Uzsoki utcai Kórház;375,68306010929;187,684242628322;671,204291910876;233,545647558386;117,148420140918;414,029059513933
VAF;15;2020;0140;34;Semmelweis Egyetem;Aneszt. és intenzív betegellátás;65,5;16218;3035;Semmelweis Egyetem;209,643605870021;145,226639109497;292,833864960675;112,026359143328;77,7028232277886;156,196729797945
VAF;15;2020;0154;5;Országos Onkológiai Intézet;Aneszt. és intenzív betegellátás;13;1889;385;Országos Onkológiai Intézet;264,690312334569;85,9983456998133;616,609260487278;129,87012987013;42,299331007716;300,456343363498
VAF;15;2020;0156;10;Országos Korányi Pulmonológiai Intézet;Aneszt. és intenzív betegellátás;28;4870;473;Országos Korányi Tbc és Pulmonológiai Intézet;205,338809034908;98,51048252264;377,300114851712;211,416490486258;101,836892691375;385,357581609709
VAF;15;2020;0162;17;Gottsegen György Országos Kardiológiai Intézet;Aneszt. és intenzív betegellátás;19;5985;1809;Gottsegen György Országos Kardiológiai Intézet;284,043441938179;165,550142853071;454,392788143187;93,9745715865119;54,8362338533156;150,037292716229
VAF;15;2020;01A3;0;Budai Egészségközpont Kft.;Aneszt. és intenzív betegellátás;14;1524;862;Budai Egészségközpont Zrt.;0;0;241,75974687664;0;0;42,70298756081
VAF;15;2020;01A6;78;Magyar Honvédség Egészségügyi Központ;Aneszt. és intenzív betegellátás;30;7340;1931;Magyar Honvédség Egészségügyi Központ;1062,67029972752;840,877809623912;1324,50971490519;403,935784567582;320,579980837488;501,588033744601
VAF;15;2020;01E8;2;Szent Margit Kórház, Budapest;Aneszt. és intenzív betegellátás;6;1273;200;Szent Margit Kórház, Budapest;157,109190887667;19,0323181923538;566,368967833126;100;12,1334901373603;356,546683972397
VAF;15;2020;0204;8;Mohácsi Kórház;Aneszt. és intenzív betegellátás;6;1171;191;Mohácsi Kórház;683,176771989752;295,395085804762;1341,67136207105;418,848167539267;182,536877888572;808,590902962936
VAF;15;2020;0207;0;Szigetvári Kórház;Aneszt. és intenzív betegellátás;5;1022;219;Szigetvári Kórház;0;0;360,296477982284;0;0;167,031280931589
VAF;15;2020;0242;63;Pécsi Tudományegyetem;Aneszt. és intenzív betegellátás;47,3;12586;3122;Pécsi Tudományegyetem;500,55617352614;384,849099409754;639,980564617171;201,793721973094;155,403579141543;257,451720783189
VAF;15;2020;0301;5;Bács-Kiskun Megyei Kórház, Kecskemét;Aneszt. és intenzív betegellátás;35;6247;1502;Bács-Kiskun Megyei Kórház, Kecskemét;80,0384184408516;25,9932015342899;186,68329628717;33,288948069241;10,8173936896119;77,5129788288409
VAF;15;2020;0302;17;Bajai Szent Rókus Kórház;Aneszt. és intenzív betegellátás;6;1538;145;Bajai Szent Rókus Kórház;1105,33159947984;645,178042515907;1763,86157273746;1172,41379310345;698,015918607211;1810,68970598098
VAF;15;2020;0306;15;Kiskunhalasi Semmelweis Kórház;Aneszt. és intenzív betegellátás;18,7;2608;489;Kiskunhalasi Semmelweis Kórház;575,153374233129;322,255639536617;946,856410920138;306,748466257669;172,680489220915;500,893372260105
VAF;15;2020;0403;2;Orosházi Kórház;Aneszt. és intenzív betegellátás;7;1137;285;Orosházi Kórház;175,901495162709;21,3095905019463;633,958437971037;70,1754385964912;8,50989838972985;251,184827244261
VAF;15;2020;0468;18;Békés Megyei Központi Kórház;Aneszt. és intenzív betegellátás;30,3;4544;911;Békés Megyei Központi Kórház;396,12676056338;234,933644852818;625,331224139653;197,585071350165;117,511475376593;310,477496104924
VAF;15;2020;0504;0;Sátoraljaújhelyi Erzsébet Kórház;Aneszt. és intenzív betegellátás;7;1144;122;Sátoraljaújhelyi Erzsébet Kórház;0;0;321,935171568502;0;0;297,841600614287
VAF;15;2020;0561;12;Almási Balogh Pál Kórház, Ózd;Aneszt. és intenzív betegellátás;7;1492;181;Almási Balogh Pál Kórház, Ózd;804,289544235925;416,258699181539;1400,71324573986;662,983425414365;347,238112619173;1129,4555849104
VAF;15;2020;0563;28;Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;Aneszt. és intenzív betegellátás;27,7;9622;1149;Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;290,999792143006;193,451683583195;420,303169168402;243,690165361184;162,527107119779;350,285093258251
VAF;15;2020;0602;2;Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;Aneszt. és intenzív betegellátás;12;2974;407;Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;67,2494956287828;8,14526375713176;242,715007726005;49,1400491400491;5,95663792591291;176,37503978174
VAF;15;2020;0643;40;Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;Aneszt. és intenzív betegellátás;86;10687;1865;Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;374,286516328249;267,526344328254;509,326839452908;214,477211796247;153,657065770335;290,921296598858
VAF;15;2020;0701;28;Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;Aneszt. és intenzív betegellátás;47;12601;2118;Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;222,204586937545;147,702553618946;320,988588251502;132,200188857413;88,0209787558394;190,503054812791
VAF;15;2020;0702;1;Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;Aneszt. és intenzív betegellátás;18;2122;446;Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;47,1253534401508;1,19310353205273;262,283002472405;22,4215246636771;0,56764774434219;124,286357375011
VAF;15;2020;0801;36;Petz Aladár Megyei Oktató Kórház, Győr;Aneszt. és intenzív betegellátás;26,1;5413;771;Petz Aladár Megyei Oktató Kórház, Győr;665,065582856087;466,225800202045;919,553241508364;466,926070038911;329,139497774296;640,590285688288
VAF;15;2020;0802;1;Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;Aneszt. és intenzív betegellátás;8;1367;222;Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;73,1528895391368;1,85205366012227;406,900930621382;45,0450450450451;1,1403767731911;248,405952990274
VAF;15;2020;0803;1;Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;Aneszt. és intenzív betegellátás;7;1165;154;Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;85,8369098712446;2,17317878821263;477,315336806061;64,9350649350649;1,64387837385844;356,470312906918
VAF;15;2020;0901;20;Debreceni Egyetem Kenézy Gyula Egyetemi Kórház;Aneszt. és intenzív betegellátás;12;4789;613;Kenézy Gyula Kórház és Rendelőintézet, Debrecen;417,623721027354;255,276368742648;644,252574793604;326,26427406199;200,407059071685;499,405501751451
VAF;15;2020;0902;0;Gróf Tisza István Kórház, Berettyóújfalu;Aneszt. és intenzív betegellátás;8;1162;141;Gróf Tisza István Kórház, Berettyóújfalu;0;0;316,956135635399;0;0;258,229986638656
VAF;15;2020;0940;135;Debreceni Egyetem Klinikai Központ;Aneszt. és intenzív betegellátás;75;17208;3768;Debreceni Egyetem Klinikai Központ;784,518828451883;658,166622649036;927,903197273083;358,28025477707;301,23351714711;422,663844219944
VAF;15;2020;1011;5;Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;Aneszt. és intenzív betegellátás;14;2475;541;Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;202,020202020202;65,6269287053027;470,812937188852;92,4214417744917;30,0751562863131;214,354269675912
VAF;15;2020;1037;4;Bugát Pál Kórház, Gyöngyös;Aneszt. és intenzív betegellátás;6;1103;142;Bugát Pál Kórház, Gyöngyös;362,647325475975;98,8948758695561;925,89688079302;281,69014084507;77,2733750259736;705,51900253048
VAF;15;2020;1101;14;Szent Borbála Kórház, Tatabánya;Aneszt. és intenzív betegellátás;17,5;2360;463;Szent Borbála Kórház, Tatabánya;593,220338983051;324,687265844583;993,321738392339;302,375809935205;166,277450819323;502,134793313851
VAF;15;2020;1102;2;Vaszary Kolos Kórház, Esztergom;Aneszt. és intenzív betegellátás;8;1812;385;Vaszary Kolos Kórház, Esztergom;110,37527593819;13,3697541684264;398,139039786811;51,948051948052;6,29735313194916;186,385239289846
VAF;15;2020;1201;2;Szent Lázár Megyei Kórház, Salgótarján;Aneszt. és intenzív betegellátás;12;9610;1706;Szent Lázár Megyei Kórház, Salgótarján;20,8116545265349;2,52048729339125;75,1584183596484;11,7233294255569;1,42006503511469;42,2838991324699
VAF;15;2020;1304;3;Jávorszky Ödön Kórház, Vác;Aneszt. és intenzív betegellátás;8;2402;305;Jávorszky Ödön Kórház, Vác;124,895920066611;25,7639510030091;364,560921877361;98,3606557377049;20,3304470248741;284,745031063459
VAF;15;2020;1306;2;Tüdőgyógyintézet, Törökbálint;Aneszt. és intenzív betegellátás;6;651;110;Tüdőgyógyintézet, Törökbálint;307,219662058372;37,2274049106013;1105,33861167703;181,818181818182;22,0953717489621;641,375393774529
VAF;15;2020;1309;5;Pest Megyei Flór Ferenc Kórház, Kistarcsa;Aneszt. és intenzív betegellátás;66,8;1845;363;Pest Megyei Flór Ferenc Kórház, Kistarcsa;271,0027100271;88,0505777340616;631,287715473393;137,741046831956;44,8713863957953;318,498091941047
VAF;15;2020;13B2;1;Toldy Ferenc Kórház és Rendelőintézet, Cegléd;Aneszt. és intenzív betegellátás;8;1430;292;Toldy Ferenc Kórház és Rendelőintézet, Cegléd;69,9300699300699;1,77046040998217;389,00317511634;34,2465753424658;0,867010631095741;189,322697905564
VAF;15;2020;1401;33;Somogy Megyei Kaposi Mór Oktató Kórház;Aneszt. és intenzív betegellátás;25;4331;777;Somogy Megyei Kaposi Mór Oktató Kórház;761,948741630109;525,054147208848;1068,40954281587;424,710424710425;294,124579298829;591,306577791154
VAF;15;2020;1402;3;Siófoki Kórház-Rendelőintézet;Aneszt. és intenzív betegellátás;8;1252;294;Siófoki Kórház-Rendelőintézet;239,61661341853;49,4419920459293;698,650188930816;102,040816326531;21,0929073172555;295,294151060875
VAF;15;2020;1428;4;Nagyatádi Kórház;Aneszt. és intenzív betegellátás;5;1167;181;Nagyatádi Kórház;342,759211653813;93,4668874383735;875,25522088191;220,994475138122;60,5342061794814;556,141090320471
VAF;15;2020;1501;44;Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;Aneszt. és intenzív betegellátás;59,1;14922;1559;Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;294,866639860609;214,32981323653;395,644769156829;282,232200128287;205,80287803234;377,046013550392
VAF;15;2020;1503;0;Felső-Szabolcsi Kórház, Kisvárda;Aneszt. és intenzív betegellátás;7;2115;170;Felső-Szabolcsi Kórház, Kisvárda;0;0;174,263089462275;0;0;214,655549809446
VAF;15;2020;1601;2;Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;Aneszt. és intenzív betegellátás;14;4007;706;Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;49,9126528574994;6,04522549507087;180,184155287171;28,328611898017;3,43256941014321;101,954733844806
VAF;15;2020;1603;0;Kátai Gábor Kórház, Karcag;Aneszt. és intenzív betegellátás;8;1788;263;Kátai Gábor Kórház, Karcag;0;0;206,100489243933;0;0;139,282493648346
VAF;15;2020;1608;6;Jászberényi Szent Erzsébet Kórház;Aneszt. és intenzív betegellátás;5;1081;123;Jászberényi Szent Erzsébet Kórház;555,041628122109;203,954722404301;1204,15085264043;487,804878048781;181,094121529684;1031,51890159435
VAF;15;2020;1701;9;Tolna Megyei Balassa János Kórház;Aneszt. és intenzív betegellátás;25,8;3052;576;Tolna Megyei Balassa János Kórház;294,888597640891;134,927761320751;559,049119876534;156,25;71,689909843799;294,531788980253
VAF;15;2020;1703;3;Dombóvári Szent Lukács Kórház;Aneszt. és intenzív betegellátás;5;995;232;Dombóvári Szent Lukács Kórház;301,507537688442;62,2213149792001;878,582564353481;129,310344827586;26,7467029494752;373,227980999257
VAF;15;2020;1801;26;Markusovszky Egyetemi Oktatókórház, Szombathely;Aneszt. és intenzív betegellátás;20;5731;1031;Markusovszky Egyetemi Oktatókórház, Szombathely;453,673006456116;296,561867315999;664,034303118086;252,182347235694;165,380220472448;367,333462432167
VAF;15;2020;1901;10;Csolnoky Ferenc Kórház, Veszprém;Aneszt. és intenzív betegellátás;16,6;3963;851;Csolnoky Ferenc Kórház, Veszprém;252,334090335604;121,068260068387;463,560199044226;117,508813160987;56,4899100104082;215,038180662935
VAF;15;2020;1903;1;Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;Aneszt. és intenzív betegellátás;6;1104;128;Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;90,5797101449275;2,29325341326381;503,634151772846;78,125;1,97775814661765;427,590319142204
VAF;15;2020;1912;1;Magyar Imre Kórház, Ajka;Aneszt. és intenzív betegellátás;16,1;1609;229;Magyar Imre Kórház, Ajka;62,1504039776259;1,57349961441653;345,788346327479;43,6681222707424;1,10552002145509;240,888450642622
VAF;15;2020;2001;45;Zala Megyei Szent Rafael Kórház;Aneszt. és intenzív betegellátás;27,5;4001;997;Zala Megyei Kórház;1124,71882029493;821,527908117425;1502,09691761093;451,35406218656;331,095235612382;599,31231799081
VAF;15;2020;2002;11;Kanizsai Dorottya Kórház, Nagykanizsa;Aneszt. és intenzív betegellátás;10;2190;330;Kanizsai Dorottya Kórház, Nagykanizsa;502,283105022831;250,996546510311;896,942056726624;333,333333333333;167,550896149771;588,58766214611
VAF;15;2020;2003;0;Keszthelyi Kórház;Aneszt. és intenzív betegellátás;6;1180;185;Keszthelyi Kórház;0;0;312,128765050765;0;0;197,424041421844
VAF;15;2020;2237;8;Betegápoló Irgalmas Rend;Aneszt. és intenzív betegellátás;6,2;1235;137;Budai Irgalmasrendi Kórház;647,773279352227;280,065098453705;1272,36242984343;583,941605839416;255,44745103744;1118,17291497687
VAF;15;2021;0101;13;Szent Imre Egyetemi Oktatókórház;Aneszt. és intenzív betegellátás;42;3049;608;Szent Imre Kórház;426,369301410298;227,213063768601;728,000883879454;213,815789473684;114,327357252482;362,856294705514
VAF;15;2021;0106;9;Észak-Közép-budai Centrum, Új Szent János Kórház és Szakrendelő;Aneszt. és intenzív betegellátás;73;4700;759;Szent János Kórház és Észak-budai Egyesített Kórházak;191,489361702128;87,5973431226211;363,193851671319;118,577075098814;54,3604125020472;223,898358972028
VAF;15;2021;0109;49;Dél-pesti Centrumkórház - Országos Hematológiai és Infektológiai Intézet;Aneszt. és intenzív betegellátás;45;10103;789;Egyesített Szent István és Szent László Kórház-Rendelőintézet;485,004454122538;359,017951584604;640,700518285642;621,039290240811;462,943615363143;812,766168043212
VAF;15;2021;0112;75;Bajcsy-Zsilinszky Kórház és Rendelőintézet;Aneszt. és intenzív betegellátás;38;4438;675;Bajcsy-Zsilinszky Kórház és Rendelőintézet;1689,95042812078;1331,51317291052;2113,81763995734;1111,11111111111;884,046507748385;1372,80764360029
VAF;15;2021;0115;70;Jahn Ferenc Dél-pesti Kórház;Aneszt. és intenzív betegellátás;14;5005;611;Jahn Ferenc Dél-pesti Kórház;1398,6013986014;1091,85750468458;1763,78637884251;1145,66284779051;904,067187423692;1425,22325006756
VAF;15;2021;0116;92;Péterfy Kórház-Rendelőintézet és Manninger Jenő Országos Traumatológiai Intézet;Aneszt. és intenzív betegellátás;35;8670;1178;Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;1061,13033448674;856,254143346894;1299,81608140057;780,984719864177;634,199085535938;949,225278869932
VAF;15;2021;0118;25;Uzsoki utcai Kórház;Aneszt. és intenzív betegellátás;13;4082;544;Uzsoki utcai Kórház;612,444879960804;396,722591078208;902,770467526226;459,558823529412;299,576896336137;670,94901540144
VAF;15;2021;0140;11;Semmelweis Egyetem;Aneszt. és intenzív betegellátás;77,6;20174;3440;Semmelweis Egyetem;54,525627044711;27,2220389150785;97,5404155263143;31,9767441860465;15,9731500185367;57,1430343721387
VAF;15;2021;0154;3;Országos Onkológiai Intézet;Aneszt. és intenzív betegellátás;13,9;1881;369;Országos Onkológiai Intézet;159,489633173844;32,902681107265;465,382325129112;81,3008130081301;16,7976663524657;235,745047751544
VAF;15;2021;0156;8;Országos Korányi Pulmonológiai Intézet;Aneszt. és intenzív betegellátás;59;5209;415;Országos Korányi Tbc és Pulmonológiai Intézet;153,58034171626;66,3276743758577;302,389031739731;192,771084337349;83,583271851319;376,289621376659
