KorhazNevFactor;lci;fit;uci;type;year;formula;family
Gróf Tisza István Kórház, Berettyóújfalu;14,636562151439;25,3337139932455;43,975903829186;MRK;2022;s(zCMI);P
Debreceni Egyetem Klinikai Központ;109,896028707124;128,378554881457;151,468710796876;MRK;2022;s(zCMI);P
Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;35,2213589708287;47,3159572898318;63,9310254031264;MRK;2022;s(zCMI);P
Jászberényi Szent Erzsébet Kórház;6,56650404809208;14,9497740194402;34,0934610076495;MRK;2022;s(zCMI);P
Uzsoki utcai Kórház;83,136855027418;103,970701486767;131,001977449478;MRK;2022;s(zCMI);P
Magyar Honvédség Egészségügyi Központ;79,4906007074173;94,8441022650385;114,175922099539;MRK;2022;s(zCMI);P
Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;31,3527526502601;53,4743922537823;92,391563466454;MRK;2022;s(zCMI);QP
Mezőtúri Kórház és Rendelőintézet;4,19266504047632;25,9636422440457;161,197513212124;MRK;2022;s(zCMI);QP
Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;13,6863441088265;25,575810040194;48,3205175588377;MRK;2022;s(zCMI);QP
Kanizsai Dorottya Kórház, Nagykanizsa;30,2686252069968;52,2016962497998;91,1808850272777;MRK;2022;s(zCMI);QP
Petz Aladár Megyei Oktató Kórház, Győr;35,6755661141235;50,7302396039654;73,5152879862678;MRK;2022;s(zCMI);QP
Dr. Manninger Jenő Baleseti Központ;23,4918162139125;44,4529510427561;85,0265007494963;MRK;2022;s(zCMI);QP
Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;27,7524841613214;39,9478724457188;58,5785022473668;MRK;2022;s(zCMI);QP
Dombóvári Szent Lukács Kórház;34,3704022968168;70,3613958869326;145,416829298291;MRK;2022;s(zCMI);QP
Keszthelyi Kórház;0,727444191878391;6,6345949299277;60,6222339812007;MRK;2022;s(zCMI);QP
Markusovszky Egyetemi Oktatókórház, Szombathely;13,7822197712956;22,5948959254005;37,5587355356973;MRK;2022;s(zCMI);QP
Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;63,5063944816074;84,7933629192468;115,815033306362;MRK;2022;s(zCMI);QP
Jávorszky Ödön Kórház, Vác;3,3303663940711;9,6517883256124;28,1324985733318;MRK;2022;s(zCMI);QP
Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;0,362377906582382;3,3055431524122;30,2080461792594;MRK;2022;s(zCMI);QP
Szent Lázár Megyei Kórház, Salgótarján;37,1291156882495;56,7099381777063;88,0560345565401;MRK;2022;s(zCMI);QP
Zala Megyei Kórház;27,660091339309;43,0880055119007;68,1646010476352;MRK;2022;s(zCMI);QP
Somogy Megyei Kaposi Mór Oktató Kórház;32,0156129162239;48,3182586859392;74,1472084195306;MRK;2022;s(zCMI);QP
Tüdőgyógyintézet, Törökbálint;0,294595617151531;6,76170458783417;155,35688496853;MRK;2022;s(zCMI);QP
Országos Korányi Tbc és Pulmonológiai Intézet;57,7430918801743;96,969344204577;164,99739940787;MRK;2022;s(zCMI);QP
Koch Róbert Kórház és Rendelőintézet, Edelény;0,322748662641751;7,41478354392093;170,52000572211;MRK;2022;s(zCMI);QP
Országos Onkológiai Intézet;13,1449439566308;28,6408647252104;62,9265242395237;MRK;2022;s(zCMI);QP
Magyar Imre Kórház, Ajka;7,56021238297328;19,2525872022352;49,3622964793028;MRK;2022;s(zCMI);QP
Vaszary Kolos Kórház, Esztergom;31,1310356297829;53,6506141998086;93,6377150906787;MRK;2022;s(zCMI);QP
Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;26,3627212390005;48,2533674200209;89,3304843668455;MRK;2022;s(zCMI);QP
Mohácsi Kórház;31,0850040986813;59,1017442389254;113,574528005078;MRK;2022;s(zCMI);QP
Bugát Pál Kórház, Gyöngyös;1,06071942580413;6,49491744705579;39,8721543872448;MRK;2022;s(zCMI);QP
Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;1,98724550565996;9,60838990464436;46,6073569903828;MRK;2022;s(zCMI);QP
Komlói Egészségcentrum;3,01319116664799;18,5051531850509;113,941313837699;MRK;2022;s(zCMI);QP
Budai Irgalmasrendi Kórház;64,0214368512612;100,229249708144;159,37788694121;MRK;2022;s(zCMI);QP
Kazincbarcikai Kórház;6,47562658342363;24,1631744938043;90,5493759475063;MRK;2022;s(zCMI);QP
Szent Borbála Kórház, Tatabánya;12,2958456625183;23,3945273603455;44,9834740415015;MRK;2022;s(zCMI);QP
Pest Megyei Flór Ferenc Kórház, Kistarcsa;46,0779127751203;67,6565030488587;101,128072971999;MRK;2022;s(zCMI);QP
Toldy Ferenc Kórház és Rendelőintézet, Cegléd;112,435845453952;156,669650725947;222,835101013602;MRK;2022;s(zCMI);QP
Csolnoky Ferenc Kórház, Veszprém;46,29668863219;68,2634000711357;102,43287321212;MRK;2022;s(zCMI);QP
Gottsegen György Országos Kardiológiai Intézet;25,9631098780563;45,1022176773753;79,3534052726497;MRK;2022;s(zCMI);QP
Szigetvári Kórház;6,34777654251494;18,4231301483333;53,7762635862386;MRK;2022;s(zCMI);QP
Szent János Kórház és Észak-budai Egyesített Kórházak;69,6782626600226;97,6867639878454;139,744322904145;MRK;2022;s(zCMI);QP
Bács-Kiskun Megyei Kórház, Kecskemét;19,7963368264522;30,0152147097534;46,26368404211;MRK;2022;s(zCMI);QP
Pécsi Tudományegyetem;20,9883116053039;30,6215784259791;45,4750070464913;MRK;2022;s(zCMI);QP
Bajai Szent Rókus Kórház;25,8309305071471;46,8056902061073;85,8036770760722;MRK;2022;s(zCMI);QP
Bajcsy-Zsilinszky Kórház és Rendelőintézet;93,2317599792372;128,501562172058;180,887103715571;MRK;2022;s(zCMI);QP
Csongrád Megyei Mellkasi Betegségek Szakkórháza, Deszk;43,6578717005543;122,156303330582;343,954241089416;MRK;2022;s(zCMI);QP
Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;28,4353179220879;43,9484489881402;69,0093000440378;MRK;2022;s(zCMI);QP
Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;90,6809227976031;114,615626232422;148,84947809889;MRK;2022;s(zCMI);QP
Kátai Gábor Kórház, Karcag;46,3307715114702;76,926330698031;129,499747963479;MRK;2022;s(zCMI);QP
Semmelweis Egyetem;26,5112421238796;36,5632936349557;51,4781536372152;MRK;2022;s(zCMI);QP
Szent Margit Kórház, Budapest;55,0764256566333;87,6702289012762;141,673469343427;MRK;2022;s(zCMI);QP
Egyesített Szent István és Szent László Kórház-Rendelőintézet;40,3639463899292;58,5993001315399;86,6631228429245;MRK;2022;s(zCMI);QP
Békés Megyei Központi Kórház;38,7316815669005;54,9509872922642;79,470800038923;MRK;2022;s(zCMI);QP
Almási Balogh Pál Kórház, Ózd;15,0832469119567;35,1081907901776;82,3487593800718;MRK;2022;s(zCMI);QP
Dr. Bugyi István Kórház, Szentes;12,8373221921586;27,7195966090657;60,3702165314429;MRK;2022;s(zCMI);QP
Országos Mentális, Ideggyógyászati és Idegsebészeti Intézet;12,7371476582941;24,314012449699;46,9091998169537;MRK;2022;s(zCMI);QP
Szent Imre Kórház;18,3228314262528;30,1568363895959;50,3244020049246;MRK;2022;s(zCMI);QP
Kiskunhalasi Semmelweis Kórház;11,3803564578523;22,8443320060204;46,3049318210098;MRK;2022;s(zCMI);QP
Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;15,4938897150508;36,9356938913607;88,7141637739863;MRK;2022;s(zCMI);QP
Siófoki Kórház-Rendelőintézet;6,05623275499912;16,7656644501451;46,696726026444;MRK;2022;s(zCMI);QP
Szaplonczay Manó Marcali Kórház;8,08784072112075;33,2152713589821;136,931522612523;MRK;2022;s(zCMI);QP
Sátoraljaújhelyi Erzsébet Kórház;18,8216845598149;40,1836506885969;86,552690095598;MRK;2022;s(zCMI);QP
Albert Schweitzer Kórház-Rendelőintézet, Hatvan;16,3481261285263;33,5918226108521;69,6746460622192;MRK;2022;s(zCMI);QP
Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;3,82001808024645;9,06262570273004;21,6603449352787;MRK;2022;s(zCMI);QP
Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;17,3377291404473;24,8204985786255;36,1939481264958;MRK;2022;s(zCMI);QP
Tolna Megyei Balassa János Kórház;38,1862880263969;58,9746596196891;92,5237518859454;MRK;2022;s(zCMI);QP
Budai Egészségközpont Zrt.;7,50038553446433;23,4131643376908;73,4705463740366;MRK;2022;s(zCMI);QP
Nagyatádi Kórház;12,0352217241478;30,7346422652233;79,0228372251375;MRK;2022;s(zCMI);QP
Orosházi Kórház;12,3375258911701;27,2796752291245;60,8249279607856;MRK;2022;s(zCMI);QP
Jahn Ferenc Dél-pesti Kórház;39,5432453055182;58,1134026384763;86,9549828536167;MRK;2022;s(zCMI);QP
Gróf Tisza István Kórház, Berettyóújfalu;10,6744084328669;25,3605287731004;60,7048861510451;MRK;2022;s(zCMI);QP
Debreceni Egyetem Klinikai Központ;100,275094015623;127,052336883369;165,294062019669;MRK;2022;s(zCMI);QP
Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;30,0917919622871;47,5942932159132;76,4287462327686;MRK;2022;s(zCMI);QP
Jászberényi Szent Erzsébet Kórház;4,11449917844611;15,0717477233521;55,4494836647506;MRK;2022;s(zCMI);QP
Uzsoki utcai Kórház;74,9322113713328;105,48403786325;151,47645887133;MRK;2022;s(zCMI);QP
Magyar Honvédség Egészségügyi Központ;71,2016382473389;93,535157718907;125,796052513481;MRK;2022;s(zCMI);QP
Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;34,3513216960672;61,6746891441355;111,433571735926;MRK;2022;zCMI;NB
Mezőtúri Kórház és Rendelőintézet;9,03631662050495;41,3233961761787;189,271419221933;MRK;2022;zCMI;NB
Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;15,6455450652183;30,0942401437341;58,2045200178864;MRK;2022;zCMI;NB
Kanizsai Dorottya Kórház, Nagykanizsa;26,1378097052956;49,0303915485716;92,5157356166845;MRK;2022;zCMI;NB
Petz Aladár Megyei Oktató Kórház, Győr;35,1003602746015;57,4809250000776;94,7962197697733;MRK;2022;zCMI;NB
Dr. Manninger Jenő Baleseti Központ;17,1203532761469;45,1860502696783;119,636133208813;MRK;2022;zCMI;NB
Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;20,3862600273523;34,2780879376636;58,0355770033719;MRK;2022;zCMI;NB
Dombóvári Szent Lukács Kórház;27,4323532009884;64,6269790531561;152,846222506905;MRK;2022;zCMI;NB
Keszthelyi Kórház;1,55885256344828;7,35626545690666;34,7644079331482;MRK;2022;zCMI;NB
Markusovszky Egyetemi Oktatókórház, Szombathely;16,1456680748851;28,1102237546551;49,2676260445069;MRK;2022;zCMI;NB
Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;60,3438231982109;97,11622256051;157,523728015783;MRK;2022;zCMI;NB
Jávorszky Ödön Kórház, Vác;4,37393812160582;10,6781105604294;26,1624416033199;MRK;2022;zCMI;NB
Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;0,844280327329754;3,61588114653892;15,5091599994818;MRK;2022;zCMI;NB
Szent Lázár Megyei Kórház, Salgótarján;32,0317867990822;58,3241836683007;106,866584050477;MRK;2022;zCMI;NB
Zala Megyei Kórház;26,4800712563376;45,2975450974084;78,0283405846755;MRK;2022;zCMI;NB
Somogy Megyei Kaposi Mór Oktató Kórház;18,9588362670943;33,2354165542939;58,6458999237749;MRK;2022;zCMI;NB
Tüdőgyógyintézet, Törökbálint;0,628428890400101;6,78283174634037;73,2597355315802;MRK;2022;zCMI;NB
Országos Korányi Tbc és Pulmonológiai Intézet;36,624633612546;86,6210261448959;205,593073944359;MRK;2022;zCMI;NB
Koch Róbert Kórház és Rendelőintézet, Edelény;0,627957437275069;6,85148163581151;74,8061855277245;MRK;2022;zCMI;NB
Országos Onkológiai Intézet;19,8195434303041;44,9085936256997;102,134432626521;MRK;2022;zCMI;NB
Magyar Imre Kórház, Ajka;9,65944837278251;21,5363815505615;48,212062797885;MRK;2022;zCMI;NB
Vaszary Kolos Kórház, Esztergom;30,5832775088182;56,9236273928355;106,581418316978;MRK;2022;zCMI;NB
Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;17,1153420739433;38,5125365140083;87,0244618098167;MRK;2022;zCMI;NB
Mohácsi Kórház;29,2177478872218;59,9446252669852;123,597927014264;MRK;2022;zCMI;NB
Bugát Pál Kórház, Gyöngyös;1,81033657819633;7,16645219279774;28,4201101156346;MRK;2022;zCMI;NB
Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;2,5377367343688;9,47916424445263;35,4762677342568;MRK;2022;zCMI;NB
Komlói Egészségcentrum;4,54703387921432;20,0762130614622;88,7822757165506;MRK;2022;zCMI;NB
Budai Irgalmasrendi Kórház;50,1925360456813;95,5000824147013;182,740961174078;MRK;2022;zCMI;NB
Kazincbarcikai Kórház;6,01384168958496;26,6590539268429;118,374584843586;MRK;2022;zCMI;NB
Szent Borbála Kórház, Tatabánya;17,8587315409934;32,8201375423295;60,6750958373508;MRK;2022;zCMI;NB
Pest Megyei Flór Ferenc Kórház, Kistarcsa;29,9108900556254;54,1731322439132;98,7238029593909;MRK;2022;zCMI;NB
Toldy Ferenc Kórház és Rendelőintézet, Cegléd;116,673205350167;198,429320082258;339,950181448027;MRK;2022;zCMI;NB
Csolnoky Ferenc Kórház, Veszprém;35,7900339379362;61,5082323934445;106,446708071686;MRK;2022;zCMI;NB
Gottsegen György Országos Kardiológiai Intézet;33,5893320402439;75,713910954681;171,392240511212;MRK;2022;zCMI;NB
Szigetvári Kórház;10,6374578128449;25,0513858038873;59,2221503079283;MRK;2022;zCMI;NB
Szent János Kórház és Észak-budai Egyesített Kórházak;58,4050991571515;98,2899006131631;166,634535467886;MRK;2022;zCMI;NB
Bács-Kiskun Megyei Kórház, Kecskemét;27,7682729010308;46,691486700402;79,0777642047433;MRK;2022;zCMI;NB
Pécsi Tudományegyetem;19,4407054997153;31,9616994907254;52,9187842502941;MRK;2022;zCMI;NB
Bajai Szent Rókus Kórház;23,8710937527271;47,0043368805852;93,050677149846;MRK;2022;zCMI;NB
Bajcsy-Zsilinszky Kórház és Rendelőintézet;78,6019096614527;134,997253308105;233,483537588827;MRK;2022;zCMI;NB
Csongrád Megyei Mellkasi Betegségek Szakkórháza, Deszk;27,2030002119677;120,722193629358;536,650956798736;MRK;2022;zCMI;NB
Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;21,7497774554094;38,4778452423821;68,5149487560538;MRK;2022;zCMI;NB
Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;71,8279046592696;112,697515037326;178,291043017641;MRK;2022;zCMI;NB
Kátai Gábor Kórház, Karcag;37,8725586246504;74,1283847174663;145,889825178711;MRK;2022;zCMI;NB
Semmelweis Egyetem;26,5336352049832;43,1621953881069;70,7586240371952;MRK;2022;zCMI;NB
Szent Margit Kórház, Budapest;50,0434433137862;100,460710614591;202,710270438106;MRK;2022;zCMI;NB
Egyesített Szent István és Szent László Kórház-Rendelőintézet;33,1600108803392;60,4151832120839;110,733978566464;MRK;2022;zCMI;NB
Békés Megyei Központi Kórház;29,6297776191194;49,5161516968619;83,3465898451662;MRK;2022;zCMI;NB
Almási Balogh Pál Kórház, Ózd;15,1751487934678;37,6437011985332;93,7082138037234;MRK;2022;zCMI;NB
Dr. Bugyi István Kórház, Szentes;11,573293746771;24,0631360926357;50,2647553811647;MRK;2022;zCMI;NB
Országos Mentális, Ideggyógyászati és Idegsebészeti Intézet;9,42653776983821;20,7973668807119;46,0834148018828;MRK;2022;zCMI;NB
Szent Imre Kórház;16,0661753503694;31,333202302307;61,4164495773796;MRK;2022;zCMI;NB
Kiskunhalasi Semmelweis Kórház;15,2205129578446;29,4941486107071;57,4632701439481;MRK;2022;zCMI;NB
Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;16,3799604883606;40,7757470252683;101,867913112812;MRK;2022;zCMI;NB
Siófoki Kórház-Rendelőintézet;5,49699700761536;14,4790005577441;38,2576706434168;MRK;2022;zCMI;NB
Szaplonczay Manó Marcali Kórház;10,7281976181396;34,4300396443162;110,758723009501;MRK;2022;zCMI;NB
Sátoraljaújhelyi Erzsébet Kórház;22,9874157539228;48,9945132205414;104,907256088376;MRK;2022;zCMI;NB
Albert Schweitzer Kórház-Rendelőintézet, Hatvan;17,0614995770729;36,3031829933473;77,6040099888973;MRK;2022;zCMI;NB
Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;3,69517552742763;8,17104557343482;18,1434222620182;MRK;2022;zCMI;NB
Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;14,464617962102;23,8097573361788;39,4649478058099;MRK;2022;zCMI;NB
Tolna Megyei Balassa János Kórház;30,3757376937402;52,439547343204;91,1400514871248;MRK;2022;zCMI;NB
Budai Egészségközpont Zrt.;6,76953519807789;22,5730411933304;75,4364769400227;MRK;2022;zCMI;NB
Nagyatádi Kórház;13,0262551079151;33,9067899988363;88,5468704470106;MRK;2022;zCMI;NB
Orosházi Kórház;19,2402130662201;39,5213213994217;81,5794075309932;MRK;2022;zCMI;NB
Jahn Ferenc Dél-pesti Kórház;33,4353371651445;60,1262970538844;108,827187191477;MRK;2022;zCMI;NB
Gróf Tisza István Kórház, Berettyóújfalu;11,311145457256;25,4639297481168;57,5634815910418;MRK;2022;zCMI;NB
Debreceni Egyetem Klinikai Központ;74,7630055105593;115,86281499063;180,970527861255;MRK;2022;zCMI;NB
Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;39,1907364511332;69,9754905352096;125,761718323594;MRK;2022;zCMI;NB
Jászberényi Szent Erzsébet Kórház;5,23930440819972;15,5913032415719;46,5190271410081;MRK;2022;zCMI;NB
Uzsoki utcai Kórház;69,1201194733284;116,192181238018;196,707010954183;MRK;2022;zCMI;NB
Magyar Honvédség Egészségügyi Központ;67,662170249598;109,124420794975;177,277106794669;MRK;2022;zCMI;NB
Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;40,0575301877739;56,0357183971748;78,7752974432781;MRK;2022;zCMI;P
Mezőtúri Kórház és Rendelőintézet;9,47330988918532;29,7681561570824;93,6347581103875;MRK;2022;zCMI;P
Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;18,2209450992332;27,0035090814211;40,1871110611688;MRK;2022;zCMI;P
Kanizsai Dorottya Kórház, Nagykanizsa;38,994342979999;54,9506474510646;77,8130173253428;MRK;2022;zCMI;P
Petz Aladár Megyei Oktató Kórház, Győr;41,7446121272091;52,1262845672717;65,561393862212;MRK;2022;zCMI;P
Dr. Manninger Jenő Baleseti Központ;30,1200801509399;45,076389349818;67,7369909415606;MRK;2022;zCMI;P
Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;32,4418758493355;40,4296981244751;50,7574480622932;MRK;2022;zCMI;P
Dombóvári Szent Lukács Kórház;49,6701194803088;77,5900241274212;121,648909513471;MRK;2022;zCMI;P
Keszthelyi Kórház;1,73318468120199;6,99633132608206;28,2623446779087;MRK;2022;zCMI;P
Markusovszky Egyetemi Oktatókórház, Szombathely;16,4401236783777;22,4664917679456;30,8650670644306;MRK;2022;zCMI;P
Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;71,2966448663452;85,6375710387907;103,760591908127;MRK;2022;zCMI;P
Jávorszky Ödön Kórház, Vác;5,09248300552893;9,96673170369908;19,5493220255278;MRK;2022;zCMI;P
Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;0,863443267829078;3,48533793261476;14,078834644049;MRK;2022;zCMI;P
Szent Lázár Megyei Kórház, Salgótarján;47,0694458297151;61,0933765935248;79,8040012491527;MRK;2022;zCMI;P
Zala Megyei Kórház;32,4946541026034;42,9804144836309;57,1870516522821;MRK;2022;zCMI;P
Somogy Megyei Kaposi Mór Oktató Kórház;38,4251858294294;49,6664842019149;64,6091435969099;MRK;2022;zCMI;P
Tüdőgyógyintézet, Törökbálint;0,952465051799764;6,88856296829563;49,8404972787953;MRK;2022;zCMI;P
Országos Korányi Tbc és Pulmonológiai Intézet;73,3226557047043;101,564186409309;141,391930047828;MRK;2022;zCMI;P
Koch Róbert Kórház és Rendelőintézet, Edelény;0,975979475486026;7,06095092439674;51,104595671995;MRK;2022;zCMI;P
Országos Onkológiai Intézet;18,9639590305424;30,9235667412234;50,5863784575797;MRK;2022;zCMI;P
Magyar Imre Kórház, Ajka;11,5200545077133;20,7335624955309;37,4133406024067;MRK;2022;zCMI;P
Vaszary Kolos Kórház, Esztergom;39,987248932603;56,3284343035233;79,7318585899886;MRK;2022;zCMI;P
Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;33,6262581328216;49,2795629253642;72,5333967261107;MRK;2022;zCMI;P
Mohácsi Kórház;40,7418786685892;61,1206353426787;92,0664818897339;MRK;2022;zCMI;P
Bugát Pál Kórház, Gyöngyös;2,21169197134907;6,93741465544712;21,782417667943;MRK;2022;zCMI;P
Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;3,8346679367192;10,354514510663;27,9946733432587;MRK;2022;zCMI;P
Komlói Egészségcentrum;6,47581596619322;20,3239495874472;63,849450662472;MRK;2022;zCMI;P
Budai Irgalmasrendi Kórház;81,8333037499506;107,812579963802;142,89896601675;MRK;2022;zCMI;P
Kazincbarcikai Kórház;12,4085452961127;28,1484852257387;63,9611932278383;MRK;2022;zCMI;P
Szent Borbála Kórház, Tatabánya;16,2683262465356;24,4025556258939;36,7516304395624;MRK;2022;zCMI;P
Pest Megyei Flór Ferenc Kórház, Kistarcsa;54,3494268001021;69,285744206203;88,9302469961179;MRK;2022;zCMI;P
Toldy Ferenc Kórház és Rendelőintézet, Cegléd;134,607350408523;165,435186523685;204,940600017016;MRK;2022;zCMI;P
Csolnoky Ferenc Kórház, Veszprém;54,246991811626;69,3415739012611;89,2316143102283;MRK;2022;zCMI;P
Gottsegen György Országos Kardiológiai Intézet;37,2153633293026;51,6675620207467;72,1001984473553;MRK;2022;zCMI;P
Szigetvári Kórház;9,97636932018292;19,5325545765264;38,3266182740228;MRK;2022;zCMI;P
Szent János Kórház és Észak-budai Egyesített Kórházak;84,7238017399926;104,246427605327;129,277895127497;MRK;2022;zCMI;P
Bács-Kiskun Megyei Kórház, Kecskemét;23,6764756601414;30,7878027600592;40,2867834093545;MRK;2022;zCMI;P
Pécsi Tudományegyetem;24,3164879412738;30,6431316750529;38,8860740169429;MRK;2022;zCMI;P
Bajai Szent Rókus Kórház;34,0536117752887;49,4121366813697;72,0177007754367;MRK;2022;zCMI;P
Bajcsy-Zsilinszky Kórház és Rendelőintézet;108,362285287843;132,601407288052;163,579062494326;MRK;2022;zCMI;P
Csongrád Megyei Mellkasi Betegségek Szakkórháza, Deszk;64,0839589965044;122,716459808503;235,564977447088;MRK;2022;zCMI;P
Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;35,0561769610728;46,0407563854769;60,8351333710716;MRK;2022;zCMI;P
Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;99,7164120886378;115,744700334033;135,755971219926;MRK;2022;zCMI;P
Kátai Gábor Kórház, Karcag;58,8144043320743;80,84080006364;111,703675334201;MRK;2022;zCMI;P
Semmelweis Egyetem;29,559689565138;36,0952714392503;44,4324443300386;MRK;2022;zCMI;P
Szent Margit Kórház, Budapest;71,5462781401259;95,3582846556397;127,838256819636;MRK;2022;zCMI;P
Egyesített Szent István és Szent László Kórház-Rendelőintézet;49,7964080546196;62,3578889311205;78,6605237414063;MRK;2022;zCMI;P
Békés Megyei Központi Kórház;44,2938002639412;55,2778928223719;69,49264138391;MRK;2022;zCMI;P
Almási Balogh Pál Kórház, Ózd;22,5167285497177;38,2513706380769;65,173781178576;MRK;2022;zCMI;P
Dr. Bugyi István Kórház, Szentes;17,4498313812053;28,3713915829712;46,2801436366041;MRK;2022;zCMI;P
Országos Mentális, Ideggyógyászati és Idegsebészeti Intézet;16,2895834109029;24,2918518788049;36,3751648921599;MRK;2022;zCMI;P
Szent Imre Kórház;22,5379409778697;30,886399986619;42,5506186643973;MRK;2022;zCMI;P
Kiskunhalasi Semmelweis Kórház;16,0239054487681;24,789317431902;38,4929235437127;MRK;2022;zCMI;P
Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;22,8337151627759;39,4337557932002;68,2982860008429;MRK;2022;zCMI;P
Siófoki Kórház-Rendelőintézet;9,5824493247954;18,1660983401352;34,5195831058003;MRK;2022;zCMI;P
Szaplonczay Manó Marcali Kórház;14,4938334372212;35,3314364473468;86,2542101102958;MRK;2022;zCMI;P
Sátoraljaújhelyi Erzsébet Kórház;26,9615957313995;43,3650891077568;69,9857366789735;MRK;2022;zCMI;P
Albert Schweitzer Kórház-Rendelőintézet, Hatvan;22,3394431010628;35,1686583462081;55,5644278532917;MRK;2022;zCMI;P
Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;5,30246963771014;9,14877710180891;15,8301796487979;MRK;2022;zCMI;P
Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;19,8605322432986;24,9084621198045;31,4608977086201;MRK;2022;zCMI;P
Tolna Megyei Balassa János Kórház;46,1466545236953;60,663309383436;80,2271179585815;MRK;2022;zCMI;P
Budai Egészségközpont Zrt.;12,343981896366;25,2235358531691;51,6458824778322;MRK;2022;zCMI;P
Nagyatádi Kórház;18,6636890490934;33,5927962365253;60,6220544188901;MRK;2022;zCMI;P
Orosházi Kórház;17,6067928416489;29,0119914668241;47,9584227439958;MRK;2022;zCMI;P
Jahn Ferenc Dél-pesti Kórház;48,3224635734048;61,4181368224795;78,6047886339582;MRK;2022;zCMI;P
Gróf Tisza István Kórház, Berettyóújfalu;15,1930472257291;26,2182548167134;45,3742706823075;MRK;2022;zCMI;P
Debreceni Egyetem Klinikai Központ;107,703942258113;124,618489240841;145,708494751492;MRK;2022;zCMI;P
Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;38,064672130219;50,6141299897027;67,6954068545544;MRK;2022;zCMI;P
Jászberényi Szent Erzsébet Kórház;7,33051620023625;16,5838292140383;37,5805971929003;MRK;2022;zCMI;P
Uzsoki utcai Kórház;92,6867185686544;113,956829406117;141,208157298639;MRK;2022;zCMI;P
Magyar Honvédség Egészségügyi Központ;77,3620962682215;91,7593294640114;109,836219139592;MRK;2022;zCMI;P
Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;32,843076594046;56,0357183971748;96,8658513246007;MRK;2022;zCMI;QP
Mezőtúri Kórház és Rendelőintézet;4,78745002689951;29,7681561570824;185,577495951404;MRK;2022;zCMI;QP
Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;14,4302631548389;27,0035090814211;51,0945706341104;MRK;2022;zCMI;QP
Kanizsai Dorottya Kórház, Nagykanizsa;31,830854841821;54,9506474510646;96,091246748644;MRK;2022;zCMI;QP
Petz Aladár Megyei Oktató Kórház, Győr;36,6529886109805;52,1262845672717;75,5673116330344;MRK;2022;zCMI;QP
Dr. Manninger Jenő Baleseti Központ;23,7148673248088;45,076389349818;86,6152047302373;MRK;2022;zCMI;QP
Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;28,5206839536213;40,4296981244751;58,4451392975455;MRK;2022;zCMI;QP
Dombóvári Szent Lukács Kórház;38,1148623679123;77,5900241274212;159,484985525726;MRK;2022;zCMI;QP
